casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
377499N1221934W001,37.7499,-122.1934,02S03W16R001M,4/27/1989,00:00,,8 - Oil or foreign substance in casing,78.1,0.0,78.1,10.71,10.71,-67.39,78.1,UNK - Unknown,Unknown,Alameda County,Voluntary,,
377499N1221934W001,37.7499,-122.1934,02S03W16R001M,12/1/1989,00:00,,8 - Oil or foreign substance in casing,70.0,0.0,70.0,10.71,10.71,-59.29,70.0,UNK - Unknown,Unknown,Alameda County,Voluntary,,
377499N1221934W001,37.7499,-122.1934,02S03W16R001M,5/18/1990,00:00,,,64.0,0.0,64.0,10.71,10.71,-53.29,64.0,UNK - Unknown,Unknown,Alameda County,Voluntary,,
377499N1221934W001,37.7499,-122.1934,02S03W16R001M,5/14/1993,00:00,,8 - Oil or foreign substance in casing,47.0,0.0,47.0,10.71,10.71,-36.29,47.0,UNK - Unknown,Unknown,Alameda County,Voluntary,,
377499N1221934W001,37.7499,-122.1934,02S03W16R001M,6/22/1994,00:00,4 - Can't get tape in casing,,,,,10.71,10.71,,,,,Alameda County,Voluntary,,
388088N1197777W001,38.8088,-119.7777,ACMW-20,11/21/2011,13:42,,,13.36,0.0,13.36,"5,090.300","5,090.650","5,076.940",13.71,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388088N1197777W001,38.8088,-119.7777,ACMW-20,5/10/2012,08:54,,,9.79,0.0,9.79,"5,090.300","5,090.650","5,080.510",10.14,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388151N1197788W001,38.8151,-119.7788,ACMW-03W,11/21/2011,14:54,,,0.0,0.0,0.0,"5,048.930","5,049.710","5,048.930",0.78,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,DRY,
388151N1197788W001,38.8151,-119.7788,ACMW-03W,5/15/2012,12:25,,,0.0,0.0,0.0,"5,048.930","5,049.710","5,048.930",0.78,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,DRY,
388199N1197771W001,38.8199,-119.7771,ACMW-21,11/21/2011,13:55,,,12.46,0.0,12.46,"5,011.330","5,011.580","4,998.870",12.71,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388199N1197771W001,38.8199,-119.7771,ACMW-21,5/10/2012,09:37,,,14.2,0.0,14.2,"5,011.330","5,011.580","4,997.130",14.45,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388213N1197753W001,38.8213,-119.7753,USGS Well # 384917119463101,9/29/2011,13:14,,,17.65,0.0,17.65,"4,996.000","4,995.000","4,978.350",16.65,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388213N1197753W001,38.8213,-119.7753,USGS Well # 384917119463101,12/1/2011,12:07,,,18.44,0.0,18.44,"4,996.000","4,995.000","4,977.560",17.44,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388213N1197753W001,38.8213,-119.7753,USGS Well # 384917119463101,3/12/2012,13:02,,,21.4,0.0,21.4,"4,996.000","4,995.000","4,974.600",20.4,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388254N1197602W001,38.8254,-119.7602,ACMW-23,11/21/2011,13:03,,,19.67,0.0,19.67,"4,978.350","4,975.670","4,958.680",16.99,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388254N1197602W001,38.8254,-119.7602,ACMW-23,5/10/2012,12:06,,,17.91,0.0,17.91,"4,978.350","4,975.670","4,960.440",15.23,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388290N1197837W001,38.8290,-119.7837,ACMW-22,11/21/2011,14:05,,,27.72,0.0,27.72,"5,019.280","5,019.570","4,991.560",28.01,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388290N1197837W001,38.8290,-119.7837,ACMW-22,5/10/2012,10:06,,,27.48,0.0,27.48,"5,019.280","5,019.570","4,991.800",27.77,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388305N1197699W001,38.8305,-119.7699,ACMW-25,11/21/2011,14:18,,,9.39,0.0,9.39,"4,942.240","4,939.220","4,932.850",6.37,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388305N1197699W001,38.8305,-119.7699,ACMW-25,5/10/2012,10:39,,,6.17,0.0,6.17,"4,942.240","4,939.220","4,936.070",3.15,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388322N1197574W001,38.8322,-119.7574,ACMW-24,11/21/2011,13:14,,,27.38,0.0,27.38,"4,953.250","4,950.110","4,925.870",24.24,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388322N1197574W001,38.8322,-119.7574,ACMW-24,5/10/2012,12:49,,,23.14,0.0,23.14,"4,953.250","4,950.110","4,930.110",20.0,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388367N1197794W001,38.8367,-119.7794,ACMW-04W,11/21/2011,14:44,,,17.27,0.0,17.27,"4,919.890","4,920.890","4,902.620",18.27,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388367N1197794W001,38.8367,-119.7794,ACMW-04W,5/15/2012,12:52,,,10.25,0.0,10.25,"4,919.890","4,920.890","4,909.640",11.25,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388406N1197697W001,38.8406,-119.7697,ACMW-26,11/21/2011,14:26,,,13.81,0.0,13.81,"4,895.600","4,892.490","4,881.790",10.7,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
388406N1197697W001,38.8406,-119.7697,ACMW-26,5/10/2012,11:08,,,6.75,0.0,6.75,"4,895.600","4,892.490","4,888.850",3.64,ES - Electric sounder measurement,0.1 Ft,Alpine County,CASGEM,,
382495N1209536W001,38.2495,-120.9536,AWA MW-2 03,3/7/2012,00:00,,,39.27,35.59,3.68,308.25,306.0,304.57,1.43,ES - Electric sounder measurement,0.1 Ft,Amador Water Agency,Voluntary,,
382495N1209536W001,38.2495,-120.9536,AWA MW-2 03,3/7/2012,00:00,,,39.27,35.59,3.68,308.25,306.0,304.57,1.43,ES - Electric sounder measurement,0.1 Ft,Amador Water Agency,Voluntary,,
382586N1209949W001,38.2586,-120.9949,AWA MW-1D 02,3/7/2012,00:00,,,32.5,116.3,-83.8,274.71,272.0,358.51,-86.51,ES - Electric sounder measurement,0.1 Ft,Amador Water Agency,Voluntary,,
382587N1209959W001,38.2587,-120.9959,AWA MW-1S 01,3/7/2012,00:00,,,33.8,88.3,-54.5,273.82,271.0,328.32,-57.32,ES - Electric sounder measurement,0.1 Ft,Amador Water Agency,Voluntary,,
382587N1209959W001,38.2587,-120.9959,AWA MW-1S 01,9/6/2012,00:00,,,96.25,96.25,0.0,273.82,271.0,273.82,-2.82,ES - Electric sounder measurement,0.1 Ft,Amador Water Agency,Voluntary,,
,,,BMO 17N02E19J001M,10/11/2011,00:00,,,5.8,0.0,5.8,70.7,70.0,64.9,5.1,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,7/30/2012,00:00,,,25.0,13.2,11.8,73.03,72.33,61.23,11.1,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/26/2012,00:00,,,8.0,1.7,6.3,73.03,72.33,66.73,5.6,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,7/10/2012,00:00,,,17.0,5.6,11.4,73.03,72.33,61.63,10.7,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,10/16/2012,00:00,9 - Temporarily inaccessible,,,,,73.03,72.33,,,,,Department of Water Resources,Voluntary,gate locked,393108N1217811W001
,,,BMO 17N02E19J001M,6/24/2009,00:00,,,8.51,0.0,8.51,73.03,72.33,64.52,7.81,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,6/26/2009,00:00,,,23.17,0.0,23.17,73.03,72.33,49.86,22.47,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,8/3/2009,00:00,,,9.1,0.0,9.1,73.03,72.33,63.93,8.4,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,9/16/2009,00:00,,,8.1,0.0,8.1,73.03,72.33,64.93,7.4,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,10/22/2009,00:00,1 - Pumping,,,,,73.03,72.33,,,,,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,10/30/2009,00:00,,,5.08,0.0,5.08,73.03,72.33,67.95,4.38,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,11/30/2009,00:00,,,11.7,0.0,11.7,73.03,72.33,61.33,11.0,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,1/30/2010,00:00,,,5.6,0.0,5.6,73.03,72.33,67.43,4.9,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,9/30/2009,00:00,,,7.7,0.0,7.7,73.03,72.33,65.33,7.0,UNK - Unknown,Unknown,California Department of Fish and Game,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/22/2010,00:00,,,6.1,0.0,6.1,73.03,72.33,66.93,5.4,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,8/4/2010,00:00,,,8.1,0.0,8.1,73.03,72.33,64.93,7.4,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,7/7/2010,00:00,,,7.8,0.0,7.8,73.03,72.33,65.23,7.1,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,10/18/2010,00:00,,1 - Pumping,6.9,0.0,6.9,73.03,72.33,66.13,6.2,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,4/4/2011,00:00,,,5.8,0.0,5.8,73.03,72.33,67.23,5.1,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,7/13/2011,00:00,,,8.4,0.0,8.4,73.03,72.33,64.63,7.7,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,8/1/2011,00:00,,,9.0,0.0,9.0,73.03,72.33,64.03,8.3,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,10/11/2011,00:00,,,5.8,0.0,5.8,73.03,72.33,67.23,5.1,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393108N1217811W001
,,,BMO 17N02E19J001M,3/18/2013,00:00,,,14.0,7.6,6.4,73.03,72.33,66.63,5.7,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,393108N1217811W001
,,,17N01E24A002M,10/11/2011,00:00,7 - Special/Other,,,,,74.58,72.81,,,,,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W001
,,,17N01E24A002M,7/30/2012,00:00,7 - Special/Other,,,,,74.576,72.81,,,,,Butte County Department of Water & Resource Conservation,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/26/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,7/10/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,10/16/2012,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,3/18/2013,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,CASGEM,capped-assumed to be flowing,393169N1218004W001
,,,17N01E24A002M,6/26/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,,393169N1218004W001
,,,17N01E24A002M,8/3/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,FLOWING,393169N1218004W001
,,,17N01E24A002M,9/16/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,FLOWING,393169N1218004W001
,,,17N01E24A002M,10/22/2009,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,FLOWING,393169N1218004W001
,,,17N01E24A002M,3/22/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,CAPPED-ASSUMED TO BE FLOWING,393169N1218004W001
,,,17N01E24A002M,8/4/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,,393169N1218004W001
,,,17N01E24A002M,7/7/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,,393169N1218004W001
,,,17N01E24A002M,10/18/2010,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,CAPPED BECAUSE FLOWING,393169N1218004W001
,,,17N01E24A002M,4/4/2011,00:00,9 - Temporarily inaccessible,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,,393169N1218004W001
,,,17N01E24A002M,7/13/2011,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,CAPPED,393169N1218004W001
,,,17N01E24A002M,8/1/2011,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,,393169N1218004W001
,,,17N01E24A002M,10/11/2011,00:00,7 - Special/Other,,,,,74.576,72.806,,,,,Department of Water Resources,Voluntary,FLOWING,393169N1218004W001
,,,BMO 17N01E24A003M,10/11/2011,00:00,,,3.1,0.0,3.1,75.55,72.8,72.45,0.35,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,7/30/2012,00:00,,,3.3,0.0,3.3,75.55,72.8,72.25,0.55,ES - Electric sounder measurement,0.01 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/26/2012,12:57,,,1.15,0.0,1.15,75.55,72.8,74.4,-1.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,7/10/2012,00:00,,,2.7,0.0,2.7,75.55,72.8,72.85,-0.05,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,10/16/2012,00:00,,,4.5,0.0,4.5,75.55,72.8,71.05,1.75,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,3/18/2013,00:00,,,1.3,0.0,1.3,75.55,72.8,74.25,-1.45,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W002
,,,BMO 17N01E24A003M,6/26/2009,00:00,,,2.0,0.0,2.0,75.55,72.8,73.55,-0.75,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,8/3/2009,00:00,,,4.53,0.0,4.53,75.55,72.8,71.02,1.78,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,9/16/2009,00:00,,,6.3,0.0,6.3,75.55,72.8,69.25,3.55,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,10/22/2009,00:00,,,8.2,0.0,8.2,75.55,72.8,67.35,5.45,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,3/22/2010,00:00,,,1.2,0.0,1.2,75.55,72.8,74.35,-1.55,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,8/4/2010,00:00,,,4.4,0.0,4.4,75.55,72.8,71.15,1.65,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,7/7/2010,00:00,7 - Special/Other,,,,,75.55,72.8,,,,,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,10/18/2010,00:00,,,6.94,0.0,6.94,75.55,72.8,68.61,4.19,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,4/4/2011,00:00,,,0.74,0.0,0.74,75.55,72.8,74.81,-2.01,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,7/13/2011,00:00,,,0.6,0.0,0.6,75.55,72.8,74.95,-2.15,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,8/1/2011,00:00,,,1.4,0.0,1.4,75.55,72.8,74.15,-1.35,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A003M,10/11/2011,00:00,,,3.08,0.0,3.08,75.55,72.8,72.47,0.33,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W002
,,,BMO 17N01E24A004M,10/11/2011,00:00,,,24.1,0.0,24.1,78.17,75.14,54.07,21.07,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,7/30/2012,00:00,,,22.25,0.0,22.25,75.83,72.8,53.58,19.22,ES - Electric sounder measurement,0.01 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/26/2012,13:10,,,10.62,0.0,10.62,75.83,72.8,65.21,7.59,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,7/10/2012,00:00,,,23.95,0.0,23.95,75.83,72.8,51.88,20.92,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,10/16/2012,00:00,,,34.1,0.0,34.1,75.83,72.8,41.73,31.07,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,3/18/2013,00:00,,,11.8,0.0,11.8,75.83,72.8,64.03,8.77,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W003
,,,BMO 17N01E24A004M,6/26/2009,00:00,,,23.95,0.0,23.95,75.83,72.8,51.88,20.92,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,8/3/2009,00:00,,,28.86,0.0,28.86,75.83,72.8,46.97,25.83,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,9/16/2009,00:00,,,23.4,0.0,23.4,75.83,72.8,52.43,20.37,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,10/22/2009,00:00,,2 - Nearby pump operating,52.9,0.0,52.9,75.83,72.8,22.93,49.87,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,393169N1218004W003
,,,BMO 17N01E24A004M,3/22/2010,00:00,,,9.85,0.0,9.85,75.83,72.8,65.98,6.82,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,8/4/2010,00:00,,,22.5,0.0,22.5,75.83,72.8,53.33,19.47,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,7/7/2010,00:00,7 - Special/Other,,,,,75.83,72.8,,,,,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,10/18/2010,00:00,,2 - Nearby pump operating,48.62,0.0,48.62,75.83,72.8,27.21,45.59,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,EDITED TO A QM  - FROM HYDSTRA DATA,393169N1218004W003
,,,BMO 17N01E24A004M,4/4/2011,00:00,,,8.67,0.0,8.67,75.83,72.8,67.16,5.64,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,7/13/2011,00:00,,,20.35,0.0,20.35,75.83,72.8,55.48,17.32,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,8/1/2011,00:00,,,28.21,0.0,28.21,75.83,72.8,47.62,25.18,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A004M,10/11/2011,00:00,,,24.12,0.0,24.12,75.83,72.8,51.71,21.09,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,393169N1218004W003
,,,BMO 17N01E24A005M,10/11/2011,00:00,,,24.1,0.0,24.1,75.8,72.81,51.7,21.11,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W004
,,,BMO 17N01E24A005M,7/30/2012,00:00,,,22.17,0.0,22.17,75.798,72.81,53.628,19.182,ES - Electric sounder measurement,0.01 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,393169N1218004W004
,,,BMO 17N01E24A005M,3/26/2012,13:20,,,10.6,0.0,10.6,75.798,72.808,65.198,7.61,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,393169N1218004W004
