CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,10/25/2005,00:00,,,29.380,0.000,29.380,252.420,252.420,223.040,29.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,3/23/2005,00:00,,,29.280,0.000,29.280,252.420,252.420,223.140,29.280,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,3/22/2006,00:00,,,29.470,0.000,29.470,252.420,252.420,222.950,29.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,10/24/2006,00:00,,,29.620,0.000,29.620,252.420,252.420,222.800,29.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,3/26/2007,00:00,,,29.570,0.000,29.570,252.420,252.420,222.850,29.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,10/30/2007,00:00,,,29.720,0.000,29.720,252.420,252.420,222.700,29.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,10/28/2008,00:00,,,29.760,0.000,29.760,252.420,252.420,222.660,29.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,3/30/2009,00:00,,,29.740,0.000,29.740,252.420,252.420,222.680,29.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,10/15/2009,00:00,,,29.460,0.000,29.460,252.420,252.420,222.960,29.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,3/24/2010,00:00,,,30.120,0.000,30.120,252.420,252.420,222.300,30.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327529N1159505W001,,10/27/2010,00:00,,,30.290,0.000,30.290,252.420,252.420,222.130,30.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327540N1147527W001,,12/4/1997,00:00,,,164.920,0.000,164.920,302.210,302.210,137.290,164.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327540N1147527W001,,1/27/1998,00:00,4 - Can't get tape in casing,,,,,302.210,302.210,,,,,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327547N1147531W001,,1/27/1998,00:00,,,163.190,0.000,163.190,302.210,302.210,139.020,163.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327547N1147531W001,,1/27/1998,00:00,,2 - Nearby pump operating,163.190,0.000,163.190,302.210,302.210,139.020,163.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327559N1146865W001,,12/1/1993,00:00,,,3.550,0.000,3.550,124.680,124.680,121.130,3.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327559N1146865W001,,5/6/1994,00:00,,,4.340,0.000,4.340,124.680,124.680,120.340,4.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,7/17/1996,00:00,,,156.490,0.000,156.490,293.340,293.340,136.850,156.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,11/18/1997,00:00,,,155.720,0.000,155.720,293.340,293.340,137.620,155.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,1/15/1998,00:00,,,155.550,0.000,155.550,293.340,293.340,137.790,155.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,3/26/1998,00:00,,,155.350,0.000,155.350,293.340,293.340,137.990,155.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,7/17/1998,00:00,,,155.050,0.000,155.050,293.340,293.340,138.290,155.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,12/10/1998,00:00,,,154.850,0.000,154.850,293.340,293.340,138.490,154.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327569N1147658W001,,5/10/1999,00:00,,,154.340,0.000,154.340,293.340,293.340,139.000,154.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327571N1147537W001,,3/26/1998,00:00,,,167.420,0.000,167.420,303.930,303.930,136.510,167.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327571N1147537W001,,10/1/1998,00:00,,,166.950,0.000,166.950,303.930,303.930,136.980,166.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,2/4/1993,00:00,,,10.200,0.000,10.200,133.050,133.050,122.850,10.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,3/5/1993,00:00,,,9.900,0.000,9.900,133.050,133.050,123.150,9.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,4/16/1993,00:00,,,8.200,0.000,8.200,133.050,133.050,124.850,8.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,5/7/1993,00:00,,,6.500,0.000,6.500,133.050,133.050,126.550,6.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,5/27/1993,00:00,,,6.000,0.000,6.000,133.050,133.050,127.050,6.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,6/29/1993,00:00,,,8.300,0.000,8.300,133.050,133.050,124.750,8.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,7/30/1993,00:00,,,8.800,0.000,8.800,133.050,133.050,124.250,8.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,9/2/1993,00:00,,,9.200,0.000,9.200,133.050,133.050,123.850,9.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,10/7/1993,00:00,,,7.200,0.000,7.200,133.050,133.050,125.850,7.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,11/4/1993,00:00,,,7.700,0.000,7.700,133.050,133.050,125.350,7.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,12/3/1993,00:00,,,8.000,0.000,8.000,133.050,133.050,125.050,8.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,1/6/1994,00:00,,,8.900,0.000,8.900,133.050,133.050,124.150,8.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,2/4/1994,00:00,,,9.300,0.000,9.300,133.050,133.050,123.750,9.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,3/4/1994,00:00,,,8.500,0.000,8.500,133.050,133.050,124.550,8.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,4/18/1994,00:00,,,8.100,0.000,8.100,133.050,133.050,124.950,8.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,5/4/1994,00:00,,,7.390,0.000,7.390,133.050,133.050,125.660,7.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,5/6/1994,00:00,,,6.600,0.000,6.600,133.050,133.050,126.450,6.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146235W001,,6/3/1994,00:00,,,8.500,0.000,8.500,133.050,133.050,124.550,8.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146264W001,,12/1/1993,00:00,,,8.000,0.000,8.000,131.010,131.010,123.010,8.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146264W001,,4/27/1994,00:00,,,8.310,0.000,8.310,131.010,131.010,122.700,8.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146773W001,,12/1/1993,00:00,,,6.100,0.000,6.100,131.430,131.430,125.330,6.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327600N1146773W001,,4/27/1994,00:00,,,6.500,0.000,6.500,131.430,131.430,124.930,6.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,2/4/1993,00:00,,,7.700,0.000,7.700,133.640,133.640,125.940,7.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,3/5/1993,00:00,,,7.100,0.000,7.100,133.640,133.640,126.540,7.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,4/16/1993,00:00,,,5.100,0.000,5.100,133.640,133.640,128.540,5.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,5/7/1993,00:00,,,4.400,0.000,4.400,133.640,133.640,129.240,4.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,5/27/1993,00:00,,,4.800,0.000,4.800,133.640,133.640,128.840,4.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,6/29/1993,00:00,,,6.300,0.000,6.300,133.640,133.640,127.340,6.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,7/30/1993,00:00,,,7.200,0.000,7.200,133.640,133.640,126.440,7.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,9/2/1993,00:00,,,7.100,0.000,7.100,133.640,133.640,126.540,7.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,10/7/1993,00:00,,,5.400,0.000,5.400,133.640,133.640,128.240,5.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,11/4/1993,00:00,,,4.800,0.000,4.800,133.640,133.640,128.840,4.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,12/3/1993,00:00,,,5.600,0.000,5.600,133.640,133.640,128.040,5.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,1/6/1994,00:00,,,5.900,0.000,5.900,133.640,133.640,127.740,5.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,2/4/1994,00:00,,,6.600,0.000,6.600,133.640,133.640,127.040,6.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,3/4/1994,00:00,,,6.900,0.000,6.900,133.640,133.640,126.740,6.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,4/18/1994,00:00,,,6.500,0.000,6.500,133.640,133.640,127.140,6.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,5/4/1994,00:00,,,5.950,0.000,5.950,133.640,133.640,127.690,5.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,5/6/1994,00:00,,,5.800,0.000,5.800,133.640,133.640,127.840,5.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327601N1146343W001,,6/3/1994,00:00,,,6.200,0.000,6.200,133.640,133.640,127.440,6.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1145996W001,,4/28/1994,00:00,,,7.630,0.000,7.630,134.110,134.110,126.480,7.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,2/4/1993,00:00,,,8.300,0.000,8.300,133.710,133.710,125.410,8.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,3/5/1993,00:00,,,8.000,0.000,8.000,133.710,133.710,125.710,8.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,4/16/1993,00:00,,,6.400,0.000,6.400,133.710,133.710,127.310,6.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,5/7/1993,00:00,,,6.300,0.000,6.300,133.710,133.710,127.410,6.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,5/27/1993,00:00,,,6.700,0.000,6.700,133.710,133.710,127.010,6.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,6/29/1993,00:00,,,7.900,0.000,7.900,133.710,133.710,125.810,7.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,7/30/1993,00:00,,,8.300,0.000,8.300,133.710,133.710,125.410,8.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,9/2/1993,00:00,,,8.100,0.000,8.100,133.710,133.710,125.610,8.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,10/7/1993,00:00,,,6.300,0.000,6.300,133.710,133.710,127.410,6.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,11/4/1993,00:00,,,5.600,0.000,5.600,133.710,133.710,128.110,5.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,12/3/1993,00:00,,,6.200,0.000,6.200,133.710,133.710,127.510,6.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,1/6/1994,00:00,,,7.000,0.000,7.000,133.710,133.710,126.710,7.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,2/4/1994,00:00,,,7.500,0.000,7.500,133.710,133.710,126.210,7.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,3/4/1994,00:00,,,7.700,0.000,7.700,133.710,133.710,126.010,7.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,4/18/1994,00:00,,,6.900,0.000,6.900,133.710,133.710,126.810,6.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,4/27/1994,00:00,,,6.130,0.000,6.130,133.710,133.710,127.580,6.130,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,5/6/1994,00:00,,,6.500,0.000,6.500,133.710,133.710,127.210,6.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,6/3/1994,00:00,,,7.200,0.000,7.200,133.710,133.710,126.510,7.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327602N1146430W001,,7/11/1994,00:00,,,7.300,0.000,7.300,133.710,133.710,126.410,7.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327614N1148369W001,,7/17/1996,00:00,6 - Well has been destroyed,,,,,222.310,222.310,,,,,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327620N1149692W001,,10/23/1995,00:00,,,60.420,0.000,60.420,169.230,169.230,108.810,60.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327620N1149692W001,,1/7/1998,00:00,,,59.870,0.000,59.870,169.230,169.230,109.360,59.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327620N1149692W001,,5/1/1998,00:00,,,52.120,0.000,52.120,169.230,169.230,117.110,52.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327620N1149692W001,,8/7/1998,00:00,,,56.780,0.000,56.780,169.230,169.230,112.450,56.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327620N1149692W001,,12/11/1998,00:00,,,58.250,0.000,58.250,169.230,169.230,110.980,58.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327622N1147929W001,,1/1/1994,00:00,,,139.000,0.000,139.000,274.530,274.530,135.530,139.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327622N1147929W001,,3/26/1998,00:00,,,135.230,0.000,135.230,274.530,274.530,139.300,135.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327622N1147929W001,,12/10/1998,00:00,,,134.670,0.000,134.670,274.530,274.530,139.860,134.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327622N1147994W001,,1/1/1994,00:00,,,138.000,0.000,138.000,266.520,266.520,128.520,138.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327622N1147994W001,,8/1/1994,00:00,,,136.700,0.000,136.700,266.520,266.520,129.820,136.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327622N1147994W001,,12/10/1998,00:00,,,125.630,0.000,125.630,266.520,266.520,140.890,125.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327636N1146772W001,,12/1/1993,00:00,,,9.900,0.000,9.900,130.730,130.730,120.830,9.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327636N1146772W001,,4/27/1994,00:00,,,8.760,0.000,8.760,130.730,130.730,121.970,8.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W001,,4/27/1994,00:00,,,6.810,0.000,6.810,133.730,133.730,126.920,6.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W001,,5/4/1994,00:00,,,5.400,0.000,5.400,133.730,133.730,128.330,5.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,2/4/1993,00:00,,,6.800,0.000,6.800,133.730,133.730,126.930,6.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,3/5/1993,00:00,,,7.400,0.000,7.400,133.730,133.730,126.330,7.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,4/16/1993,00:00,,,7.000,0.000,7.000,133.730,133.730,126.730,7.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,5/7/1993,00:00,,,7.100,0.000,7.100,133.730,133.730,126.630,7.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,5/27/1993,00:00,,,7.100,0.000,7.100,133.730,133.730,126.630,7.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,6/29/1993,00:00,,,7.300,0.000,7.300,133.730,133.730,126.430,7.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,7/30/1993,00:00,,,6.500,0.000,6.500,133.730,133.730,127.230,6.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,9/2/1993,00:00,,,7.300,0.000,7.300,133.730,133.730,126.430,7.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,10/7/1993,00:00,,,6.400,0.000,6.400,133.730,133.730,127.330,6.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,11/4/1993,00:00,,,6.000,0.000,6.000,133.730,133.730,127.730,6.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,12/3/1993,00:00,,,6.200,0.000,6.200,133.730,133.730,127.530,6.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,1/6/1994,00:00,,,6.900,0.000,6.900,133.730,133.730,126.830,6.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,2/4/1994,00:00,,,7.200,0.000,7.200,133.730,133.730,126.530,7.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,3/4/1994,00:00,,,7.300,0.000,7.300,133.730,133.730,126.430,7.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,4/18/1994,00:00,,,6.800,0.000,6.800,133.730,133.730,126.930,6.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,5/4/1994,00:00,,,6.440,0.000,6.440,133.730,133.730,127.290,6.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,5/6/1994,00:00,,,6.100,0.000,6.100,133.730,133.730,127.630,6.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146688W002,,6/3/1994,00:00,,,7.200,0.000,7.200,133.730,133.730,126.530,7.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146858W001,,11/8/1996,00:00,,,51.190,0.000,51.190,183.830,183.830,132.640,51.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146858W001,,4/22/1998,00:00,,,50.470,0.000,50.470,183.830,183.830,133.360,50.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146858W001,,12/11/1998,00:00,,,47.880,0.000,47.880,183.830,183.830,135.950,47.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327637N1146858W001,,5/7/1999,00:00,,,50.930,0.000,50.930,183.830,183.830,132.900,50.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327638N1146515W001,,4/27/1994,00:00,,,6.900,0.000,6.900,136.720,136.720,129.820,6.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327638N1146515W001,,5/4/1994,00:00,,,6.820,0.000,6.820,136.720,136.720,129.900,6.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327644N1146862W001,,11/8/1996,00:00,,,44.200,0.000,44.200,176.230,176.230,132.030,44.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327644N1146862W001,,4/22/1998,00:00,,,44.850,0.000,44.850,176.230,176.230,131.380,44.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327644N1146862W001,,12/11/1998,00:00,,,44.050,0.000,44.050,176.230,176.230,132.180,44.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327656N1147443W001,,1/28/1996,00:00,,4 - Pumped recently,191.020,0.000,191.020,322.220,322.220,131.200,191.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327656N1147443W001,,1/28/1998,00:00,,4 - Pumped recently,191.020,0.000,191.020,322.220,322.220,131.200,191.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327657N1146599W001,,4/27/1994,00:00,,,3.980,0.000,3.980,135.120,135.120,131.140,3.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327660N1147457W001,,1/30/1998,00:00,,4 - Pumped recently,183.820,0.000,183.820,302.220,302.220,118.400,183.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327660N1147458W001,,1/30/1998,00:00,,2 - Nearby pump operating,183.260,0.000,183.260,302.220,302.220,118.960,183.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327662N1147439W001,,1/28/1998,00:00,,2 - Nearby pump operating,173.900,0.000,173.900,322.220,322.220,148.320,173.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327662N1147439W001,,1/28/1998,00:00,,2 - Nearby pump operating,173.910,0.000,173.910,322.220,322.220,148.310,173.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327663N1159994W001,,1/12/1993,00:00,,,106.420,0.000,106.420,384.460,384.460,278.040,106.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327663N1159994W001,,10/19/1993,00:00,,,106.800,0.000,106.800,384.460,384.460,277.660,106.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
